fscl_yr_nb,fscl_mo_nb,fscl_mo_nm,VendorNbr,SkuNbr,Received Qty
2015,1,OCTOBER,224938,80800011,195
2015,1,OCTOBER,280285,4116003,343
2015,1,OCTOBER,364514,79BL7060,48
2015,1,OCTOBER,370467,6166210,144
2015,1,OCTOBER,417275,5178007,248
2015,1,OCTOBER,418043,70110004,1920
2015,1,OCTOBER,418043,70116834,288
2015,1,OCTOBER,430702,10110024,192
2015,1,OCTOBER,457022,3140023,6000
2015,1,OCTOBER,16677,9160035,192
2015,1,OCTOBER,17911,70115954,2688
2015,1,OCTOBER,17911,70119964,120
2015,1,OCTOBER,23819,7160232,900
2015,1,OCTOBER,187101,4130072,168
2015,1,OCTOBER,200002,6164430,192
2015,1,OCTOBER,200002,6168027,720
2015,1,OCTOBER,200515,79BL0980,136
2015,1,OCTOBER,200515,79NR6055,200
2015,3,DECEMBER,751650,4120075,960
2015,4,JANUARY,69108,6140039,150
2015,4,JANUARY,74425,6150080,700
2015,4,JANUARY,86662,1146007,1107
2015,4,JANUARY,192801,6110004,342
2015,4,JANUARY,192801,6110145,60
2015,4,JANUARY,192801,6110149,68
2015,4,JANUARY,197900,7161155,150
2015,4,JANUARY,277875,70111874,672
2015,4,JANUARY,277875,78786493,1056
2015,4,JANUARY,402059,6162023,140
2015,4,JANUARY,402059,6164451,682
2015,4,JANUARY,402059,6164454,24
2015,4,JANUARY,418043,70122304,240
2015,4,JANUARY,454231,5173051,750
2015,4,JANUARY,454231,5173056,291
2015,4,JANUARY,7032,6150080,30
2015,4,JANUARY,13348,6160014,20
2015,4,JANUARY,22350,5150037,3150
2015,4,JANUARY,23088,6148028,240
2015,4,JANUARY,32453,6140209,3
2015,4,JANUARY,33778,6160353,150
2015,4,JANUARY,59002,9150806,108
2015,4,JANUARY,74018,1170211,932
2015,4,JANUARY,200002,10120039,17
2015,4,JANUARY,200311,2115021,9520
2015,4,JANUARY,200362,6160333,2376
2015,4,JANUARY,200362,6160597,108
2015,4,JANUARY,200515,79CN0195,30
2015,4,JANUARY,200644,6160299,240
2015,4,JANUARY,200654,6181536,238
2015,4,JANUARY,201089,6160078,510
2015,4,JANUARY,201129,7161200,960
2015,4,JANUARY,403545,6157000,24
2015,4,JANUARY,455075,6166015,360
2015,1,OCTOBER,364514,79BL0420,16
2015,1,OCTOBER,454231,5173000,130
2015,1,OCTOBER,454231,5173070,53
2015,1,OCTOBER,454231,5174002,180
2015,1,OCTOBER,5086,6160129,56
2015,1,OCTOBER,505049,5130060,70
2015,1,OCTOBER,751650,4110011,60
2015,1,OCTOBER,71990,4116022,216
2015,1,OCTOBER,74425,6159176,1530
2015,1,OCTOBER,182475,6164433,300
2015,1,OCTOBER,192801,6110004,198
2015,1,OCTOBER,192801,6110145,144
2015,1,OCTOBER,195736,5110074,114
2015,1,OCTOBER,256622,10120018,330
2015,1,OCTOBER,277875,70112652,360
2015,1,OCTOBER,277875,70119784,1344
2015,1,OCTOBER,277875,78786493,3168
2015,1,OCTOBER,358316,2127012,5120
2015,1,OCTOBER,364514,79NR1526,50
2015,1,OCTOBER,364514,79NR9636,50
2015,1,OCTOBER,370467,6166213,250
2015,1,OCTOBER,417275,5178006,186
2015,1,OCTOBER,418043,70111954,144
2015,1,OCTOBER,418043,70120334,300
2015,1,OCTOBER,418043,75754743,2400
2015,1,OCTOBER,13812,6140132,50
2015,1,OCTOBER,17911,70118394,144
2015,1,OCTOBER,17911,70118904,1344
2015,1,OCTOBER,32453,6140203,1
2015,1,OCTOBER,41308,10140004,20
2015,1,OCTOBER,59002,9150313,48
2015,1,OCTOBER,59002,9150420,30
2015,1,OCTOBER,67590,1127023,500
2015,1,OCTOBER,76005,9169007,1350
2015,1,OCTOBER,187101,4130091,612
2015,1,OCTOBER,200620,6156052,189
2015,1,OCTOBER,200627,1120220,7022
2015,1,OCTOBER,200633,7160225,640
2015,1,OCTOBER,501084,6150143,8
2015,1,OCTOBER,505049,5170000,2744
2015,1,OCTOBER,751650,4120026,576
2015,1,OCTOBER,751650,4125003,250
2015,1,OCTOBER,751650,4126007,616
2015,2,NOVEMBER,74425,6159182,50
2015,2,NOVEMBER,192801,6110131,42
2015,2,NOVEMBER,192801,6110147,56
2015,2,NOVEMBER,195736,5110072,312
2015,2,NOVEMBER,277875,70117504,672
2015,2,NOVEMBER,277875,70120264,300
2015,2,NOVEMBER,333018,5140005,50
2015,2,NOVEMBER,378233,2110009,240
2015,2,NOVEMBER,418043,70120387,2400
2015,2,NOVEMBER,454231,5170010,145
2015,2,NOVEMBER,454231,5173018,25
2015,2,NOVEMBER,454231,5175000,106
2015,2,NOVEMBER,23088,6140006,48
2015,2,NOVEMBER,33778,6160098,180
2015,2,NOVEMBER,33778,6160359,30
2015,2,NOVEMBER,33778,6161649,300
2015,2,NOVEMBER,49070,6160080,480
2015,2,NOVEMBER,200002,6160168,63
2015,2,NOVEMBER,200002,6160169,36
2015,2,NOVEMBER,200002,10120009,12
2015,2,NOVEMBER,200299,7161413,135
2015,2,NOVEMBER,200311,2115043,5162
2015,2,NOVEMBER,200362,6167322,162
2015,2,NOVEMBER,200620,6156051,126
2015,2,NOVEMBER,200633,7160231,72
2015,2,NOVEMBER,200633,7160239,192
2015,2,NOVEMBER,201144,7161057,216
2015,4,JANUARY,501084,6110305,45
2015,4,JANUARY,501084,6160101,200
2015,4,JANUARY,501084,6166085,112
2015,4,JANUARY,633203,9150077,231
2015,4,JANUARY,74425,6159176,950
2015,4,JANUARY,418043,70111304,480
2015,4,JANUARY,422837,6146029,60
2015,4,JANUARY,17911,70111104,156
2015,4,JANUARY,67590,1126007,140
2015,4,JANUARY,76005,9150826,360
2015,4,JANUARY,200353,4146032,200
2015,4,JANUARY,200362,6160594,70
2015,4,JANUARY,200362,80807363,660
2015,4,JANUARY,200373,6161608,360
2015,4,JANUARY,200400,4124006,300
2015,4,JANUARY,200633,7161003,119
2015,4,JANUARY,200644,6168049,32
2015,4,JANUARY,751650,4126005,320
2015,5,FEBRUARY,74425,6159191,30
2015,5,FEBRUARY,195736,5110039,256
2015,5,FEBRUARY,239926,4128101,156
2015,5,FEBRUARY,364514,79CN0046,316
2015,5,FEBRUARY,370467,6163613,36
2015,5,FEBRUARY,402059,6162023,28
2015,5,FEBRUARY,418043,70119474,2016
2015,5,FEBRUARY,454231,5170018,43
2015,5,FEBRUARY,454231,5176000,315
2015,5,FEBRUARY,23088,6140006,96
2015,5,FEBRUARY,23088,6142008,135
2015,5,FEBRUARY,187101,4130093,136
2015,5,FEBRUARY,187101,4130105,1215
2015,5,FEBRUARY,200002,4130036,20
2015,5,FEBRUARY,200002,5110006,12
2015,5,FEBRUARY,200002,6167003,12
2015,5,FEBRUARY,200373,6158029,36
2015,5,FEBRUARY,200633,7160218,51
2015,1,OCTOBER,200002,6168038,180
2015,1,OCTOBER,200002,6168043,95
2015,1,OCTOBER,200299,7161402,135
2015,1,OCTOBER,200362,6160594,280
2015,1,OCTOBER,200633,7160145,357
2015,1,OCTOBER,200728,6160277,66
2015,1,OCTOBER,200728,6164432,656
2015,1,OCTOBER,201129,7161009,45
2015,1,OCTOBER,201144,7161125,33
2015,1,OCTOBER,201160,7160006,120
2015,1,OCTOBER,455075,6168064,48
2015,1,OCTOBER,751650,4120059,405
2015,2,NOVEMBER,16204,5174010,2470
2015,2,NOVEMBER,192801,6110098,24
2015,2,NOVEMBER,195736,5110010,772
2015,2,NOVEMBER,277875,70116401,540
2015,2,NOVEMBER,359447,3140032,4980
2015,2,NOVEMBER,364514,79CN3016,100
2015,2,NOVEMBER,370467,7160054,60
2015,2,NOVEMBER,402059,6160457,84
2015,2,NOVEMBER,402059,6162022,56
2015,2,NOVEMBER,418043,74745483,2400
2015,2,NOVEMBER,418043,75754553,528
2015,2,NOVEMBER,454231,5173060,80
2015,2,NOVEMBER,454231,5174004,45
2015,2,NOVEMBER,454231,5176000,315
2015,2,NOVEMBER,13348,5130018,540
2015,2,NOVEMBER,20586,9116040,144
2015,2,NOVEMBER,22350,7160111,850
2015,2,NOVEMBER,23088,6140028,80
2015,2,NOVEMBER,32453,6164407,3
2015,2,NOVEMBER,48249,9150808,48
2015,2,NOVEMBER,76005,9150185,48
2015,2,NOVEMBER,76005,9162020,80
2015,2,NOVEMBER,200002,10120008,24
2015,2,NOVEMBER,201160,7168155,100
2015,2,NOVEMBER,201160,7168207,300
2015,2,NOVEMBER,502589,6146035,350
2015,2,NOVEMBER,505049,5130024,18
2015,2,NOVEMBER,751650,4126027,80
2015,2,NOVEMBER,74425,6150066,120
2015,2,NOVEMBER,74425,6159175,600
2015,2,NOVEMBER,74425,6159178,1950
2015,2,NOVEMBER,74425,6159181,50
2015,2,NOVEMBER,192801,6110056,144
2015,2,NOVEMBER,277875,70110504,300
2015,2,NOVEMBER,277875,70112084,672
2015,2,NOVEMBER,358316,2127008,41416
2015,2,NOVEMBER,364514,79BL0710,8
2015,2,NOVEMBER,364514,79CN2045,100
2015,2,NOVEMBER,383364,79CN2396,300
2015,2,NOVEMBER,402059,6162021,56
2015,2,NOVEMBER,418043,70122374,960
2015,2,NOVEMBER,418043,74748073,0
2015,2,NOVEMBER,418043,78781144,180
2015,2,NOVEMBER,421254,4126023,800
2015,2,NOVEMBER,447495,10130004,240
2015,2,NOVEMBER,454231,5171002,1035
2015,2,NOVEMBER,454231,5173012,3450
2015,2,NOVEMBER,16677,9150580,102
2015,2,NOVEMBER,17911,74740113,528
2015,2,NOVEMBER,30589,6160543,1728
2015,2,NOVEMBER,41308,10140004,40
2015,2,NOVEMBER,76005,9150185,208
2015,2,NOVEMBER,76005,9169007,1260
2015,2,NOVEMBER,187101,4130008,208
2015,2,NOVEMBER,200002,6168038,180
2015,2,NOVEMBER,200002,7161418,105
2015,2,NOVEMBER,200255,1120007,300
2015,2,NOVEMBER,200311,2115001,83840
2015,5,FEBRUARY,201089,6165004,360
2015,5,FEBRUARY,74425,6159182,50
2015,5,FEBRUARY,192801,6110128,144
2015,5,FEBRUARY,195736,5110076,432
2015,5,FEBRUARY,262538,9150467,54
2015,5,FEBRUARY,287501,4116015,343
2015,5,FEBRUARY,356892,4125036,2600
2015,5,FEBRUARY,364514,79BL7020,80
2015,5,FEBRUARY,364514,79BL7250,104
2015,5,FEBRUARY,402059,6160001,4800
2015,5,FEBRUARY,418043,70128494,480
2015,5,FEBRUARY,418043,74740274,120
2015,5,FEBRUARY,421254,4126021,215
2015,5,FEBRUARY,447495,10130007,200
2015,5,FEBRUARY,454231,5171003,1260
2015,5,FEBRUARY,454231,5173018,76
2015,5,FEBRUARY,17911,72723056,264
2015,5,FEBRUARY,17911,78786243,168
2015,5,FEBRUARY,59002,9150592,780
2015,5,FEBRUARY,74018,1126000,1000
2015,5,FEBRUARY,200002,6160073,36
2015,5,FEBRUARY,200299,7161403,45
2015,5,FEBRUARY,200362,6160338,486
2015,5,FEBRUARY,200373,6159207,200
2015,5,FEBRUARY,200515,79BL0060,32
2015,5,FEBRUARY,200587,6167038,450
2015,5,FEBRUARY,200620,6156051,63
2015,5,FEBRUARY,200728,6164417,24
2015,5,FEBRUARY,200730,6183618,50
2015,5,FEBRUARY,614640,6160022,360
2015,5,FEBRUARY,751650,4110011,140
2015,5,FEBRUARY,751650,4120030,90
2015,5,FEBRUARY,751650,4126027,460
2015,6,MARCH,67230,10110092,54
2015,6,MARCH,86579,4116010,192
2015,2,NOVEMBER,200362,6160599,324
2015,2,NOVEMBER,200373,6159201,36
2015,2,NOVEMBER,200520,4140002,128
2015,2,NOVEMBER,200627,1120013,7007
2015,2,NOVEMBER,201089,6160075,500
2015,2,NOVEMBER,201160,7160012,100
2015,2,NOVEMBER,201160,7168178,300
2015,2,NOVEMBER,505049,5172013,442
2015,2,NOVEMBER,16204,5130058,174
2015,2,NOVEMBER,67230,9120088,204
2015,2,NOVEMBER,210764,5136005,270
2015,2,NOVEMBER,239926,4128104,12
2015,2,NOVEMBER,358316,2127010,19008
2015,2,NOVEMBER,359447,3140071,2000
2015,2,NOVEMBER,359447,3140082,11000
2015,2,NOVEMBER,364514,79NR0826,200
2015,2,NOVEMBER,418043,70115254,240
2015,2,NOVEMBER,418043,70116834,216
2015,2,NOVEMBER,418043,70128484,1152
2015,2,NOVEMBER,418043,80807466,308
2015,2,NOVEMBER,454231,5173074,2510
2015,2,NOVEMBER,457022,3140025,5000
2015,2,NOVEMBER,13348,5130027,672
2015,2,NOVEMBER,13812,6140009,2050
2015,2,NOVEMBER,16677,9150919,72
2015,2,NOVEMBER,20586,9116069,1440
2015,2,NOVEMBER,23088,6140013,280
2015,2,NOVEMBER,23088,6140020,180
2015,2,NOVEMBER,31731,9120006,160
2015,2,NOVEMBER,48249,9110017,80
2015,2,NOVEMBER,76005,9169009,180
2015,2,NOVEMBER,200002,6160168,84
2015,2,NOVEMBER,200299,7161404,540
2015,2,NOVEMBER,200362,6160119,1584
2015,2,NOVEMBER,200373,6161613,468
2015,2,NOVEMBER,200515,79NR7797,300
2015,2,NOVEMBER,200633,7160250,327
2015,2,NOVEMBER,200728,6164432,784
2015,2,NOVEMBER,201089,6165003,540
2015,2,NOVEMBER,201129,7160269,341
2015,2,NOVEMBER,455075,6160326,36
2015,2,NOVEMBER,455075,6166014,682
2015,2,NOVEMBER,455075,6166222,510
2015,2,NOVEMBER,751650,4120046,570
2015,3,DECEMBER,447495,10130034,1041
2015,3,DECEMBER,2810,6140209,84
2015,3,DECEMBER,67230,6142012,7
2015,3,DECEMBER,67230,10110276,125
2015,3,DECEMBER,71990,4110005,1049
2015,3,DECEMBER,186844,6158041,153
2015,3,DECEMBER,192801,6110024,12
2015,3,DECEMBER,224938,80807267,350
2015,3,DECEMBER,239926,4128108,252
2015,3,DECEMBER,262538,9150434,54
2015,3,DECEMBER,277875,70112094,972
2015,3,DECEMBER,287501,4116013,1152
2015,3,DECEMBER,287768,3130075,70
2015,3,DECEMBER,341588,6110317,66
2015,3,DECEMBER,358316,2127000,5320
2015,3,DECEMBER,370467,6165005,168
2015,3,DECEMBER,370467,7160054,220
2015,3,DECEMBER,402059,6164453,48
2015,3,DECEMBER,417300,1122007,60069
2015,3,DECEMBER,418043,70113864,48
2015,3,DECEMBER,418043,70115464,84
2015,3,DECEMBER,418043,75751014,144
2015,3,DECEMBER,418043,77116204,60
2015,3,DECEMBER,447495,10130036,1560
2015,3,DECEMBER,454231,5173058,480
2015,6,MARCH,192801,6110140,104
2015,6,MARCH,192801,6117004,18
2015,6,MARCH,195736,5110035,81
2015,6,MARCH,277875,70111934,60
2015,6,MARCH,364514,79BL7840,45
2015,6,MARCH,402059,6160001,1740
2015,6,MARCH,418043,70111514,120
2015,6,MARCH,418043,70119484,1344
2015,6,MARCH,418043,70128014,154
2015,6,MARCH,17911,71712053,144
2015,6,MARCH,17911,78786363,180
2015,6,MARCH,48249,9110300,144
2015,6,MARCH,49070,6160080,240
2015,6,MARCH,49070,6160701,360
2015,6,MARCH,49070,6161632,850
2015,6,MARCH,59002,9150484,30
2015,6,MARCH,59002,9150592,600
2015,6,MARCH,187101,4130092,204
2015,6,MARCH,187101,4130124,2016
2015,6,MARCH,200002,6167017,40
2015,6,MARCH,200311,2115045,12440
2015,6,MARCH,200362,6160010,72
2015,6,MARCH,200362,6160452,0
2015,6,MARCH,200515,79BL0060,16
2015,6,MARCH,200515,79CN0105,25
2015,6,MARCH,200515,79PKCN56,400
2015,6,MARCH,200728,6160047,12
2015,6,MARCH,751650,4125004,60
2015,6,MARCH,16204,5174012,75
2015,6,MARCH,74425,6159188,580
2015,6,MARCH,86662,1146025,1088
2015,6,MARCH,195736,5110048,754
2015,6,MARCH,277875,70110011,1314
2015,6,MARCH,378233,2110044,1725
2015,6,MARCH,402059,6161602,1230
2015,2,NOVEMBER,200373,6161660,640
2015,2,NOVEMBER,200520,4140110,2025
2015,2,NOVEMBER,200627,1120228,3976
2015,2,NOVEMBER,200633,7160225,872
2015,2,NOVEMBER,200654,6181537,936
2015,2,NOVEMBER,200679,4127051,2320
2015,2,NOVEMBER,200689,7160707,2080
2015,2,NOVEMBER,201129,7161207,2400
2015,2,NOVEMBER,201160,7168196,300
2015,2,NOVEMBER,501084,6166198,9
2015,2,NOVEMBER,502589,6146030,480
2015,2,NOVEMBER,505049,5170000,3259
2015,2,NOVEMBER,751650,4125003,320
2015,2,NOVEMBER,751650,4126007,728
2015,3,DECEMBER,68245,9160058,351600
2015,3,DECEMBER,71990,4110035,432
2015,3,DECEMBER,192801,6110098,12
2015,3,DECEMBER,192801,6110146,16
2015,3,DECEMBER,239926,4128107,320
2015,3,DECEMBER,277875,73730023,420
2015,3,DECEMBER,364514,79BL7030,134
2015,3,DECEMBER,364514,79NR0246,50
2015,3,DECEMBER,402059,6164452,24
2015,3,DECEMBER,416287,2112001,1800
2015,3,DECEMBER,418043,73736033,60
2015,3,DECEMBER,432617,3130077,6000
2015,3,DECEMBER,447495,10130005,300
2015,3,DECEMBER,447495,10130006,200
2015,3,DECEMBER,449776,6140090,63
2015,3,DECEMBER,454231,5176000,1440
2015,3,DECEMBER,454317,10117015,8064
2015,3,DECEMBER,13348,5130013,180
2015,3,DECEMBER,17911,70119954,60
2015,3,DECEMBER,17911,70121664,60
2015,3,DECEMBER,23088,6142016,108
2015,3,DECEMBER,17911,70111984,36
2015,3,DECEMBER,17911,74740054,84
2015,3,DECEMBER,23088,6142013,108
2015,3,DECEMBER,23088,6148027,224
2015,3,DECEMBER,48249,9150808,288
2015,3,DECEMBER,49070,6160106,280
2015,3,DECEMBER,59002,9150482,105
2015,3,DECEMBER,76005,9154020,382
2015,3,DECEMBER,187101,4130035,480
2015,3,DECEMBER,200002,6160181,120
2015,3,DECEMBER,200002,6163235,153
2015,3,DECEMBER,200362,6150033,10
2015,3,DECEMBER,200587,6146008,360
2015,3,DECEMBER,200633,7160075,128
2015,3,DECEMBER,200633,7160220,680
2015,3,DECEMBER,200728,6162510,198
2015,3,DECEMBER,455075,6168032,48
2015,3,DECEMBER,455075,6168044,650
2015,3,DECEMBER,501084,6182019,32
2015,3,DECEMBER,505049,5170020,1488
2015,4,JANUARY,74425,6150030,50
2015,4,JANUARY,74425,6150066,140
2015,4,JANUARY,74425,6159178,1780
2015,4,JANUARY,239926,4128101,228
2015,4,JANUARY,277875,70113614,240
2015,4,JANUARY,277875,73730044,120
2015,4,JANUARY,356892,4125020,1500
2015,4,JANUARY,358316,2127008,20348
2015,4,JANUARY,364514,79BL0710,56
2015,4,JANUARY,364514,79CN0046,100
2015,4,JANUARY,364514,79NR9636,50
2015,4,JANUARY,364514,79PKCN16,400
2015,4,JANUARY,371087,9160054,200000
2015,4,JANUARY,383364,79CN2396,172
2015,4,JANUARY,402059,6160455,180
2015,6,MARCH,402059,6162021,84
2015,6,MARCH,418043,74744083,900
2015,6,MARCH,418043,74744413,1056
2015,6,MARCH,418043,74744906,240
2015,6,MARCH,421254,4126023,880
2015,6,MARCH,470811,6161641,232
2015,6,MARCH,17911,75754503,240
2015,6,MARCH,23088,6142012,108
2015,6,MARCH,48249,9120096,48
2015,6,MARCH,48249,9150028,30
2015,6,MARCH,76005,9162020,80
2015,6,MARCH,200002,6160053,50
2015,6,MARCH,200002,6168027,840
2015,6,MARCH,200002,10120003,33
2015,6,MARCH,200299,7161404,495
2015,6,MARCH,200362,6160599,1296
2015,6,MARCH,200362,6160605,360
2015,6,MARCH,200362,80807578,144
2015,6,MARCH,200373,6159201,72
2015,6,MARCH,200373,6161613,486
2015,6,MARCH,200373,6161660,400
2015,6,MARCH,200515,70110217,2016
2015,6,MARCH,200515,79CN0106,0
2015,6,MARCH,200515,79NR0345,2550
2015,6,MARCH,200515,79NR0375,700
2015,6,MARCH,200520,4140110,3225
2015,6,MARCH,200633,7160143,119
2015,6,MARCH,200633,7160224,152
2015,6,MARCH,200679,4127050,1180
2015,6,MARCH,200728,6164425,60
2015,6,MARCH,201129,7160141,324
2015,6,MARCH,455075,6160300,30
2015,6,MARCH,505049,5172013,1714
2015,7,APRIL,192801,6110010,12
2015,7,APRIL,192801,6110141,40
2015,7,APRIL,402059,6164455,139
2015,3,DECEMBER,23447,4140001,6664
2015,3,DECEMBER,33778,6161053,260
2015,3,DECEMBER,41308,10140002,78
2015,3,DECEMBER,49070,6160298,1140
2015,3,DECEMBER,49070,6161633,1584
2015,3,DECEMBER,58829,6119947,168
2015,3,DECEMBER,59002,9150903,3057
2015,3,DECEMBER,187101,4130067,256
2015,3,DECEMBER,187101,4130090,256
2015,3,DECEMBER,200002,1160009,403
2015,3,DECEMBER,200002,3130081,499
2015,3,DECEMBER,200362,6160329,9504
2015,3,DECEMBER,200362,6160554,288
2015,3,DECEMBER,200587,6160470,270
2015,3,DECEMBER,200633,7160218,153
2015,3,DECEMBER,200654,6181539,36
2015,3,DECEMBER,201089,6160075,1845
2015,3,DECEMBER,292238,5150004,14080
2015,3,DECEMBER,455075,6160301,24
2015,3,DECEMBER,751650,4120002,195
2015,3,DECEMBER,INTNL1688,9150515,750
2015,4,JANUARY,74425,6159175,600
2015,4,JANUARY,192801,6110030,18
2015,4,JANUARY,346047,6160049,828
2015,4,JANUARY,418043,70114294,480
2015,4,JANUARY,418043,70119484,672
2015,4,JANUARY,418043,78780383,60
2015,4,JANUARY,421254,4126019,570
2015,4,JANUARY,17911,70111104,480
2015,4,JANUARY,17911,70119964,120
2015,4,JANUARY,33077,2115020,12440
2015,4,JANUARY,33778,6160081,20
2015,4,JANUARY,48249,9150299,200
2015,4,JANUARY,49070,6160282,1400
2015,4,JANUARY,187101,6160500,1778
2015,4,JANUARY,200002,10120037,22
2015,4,JANUARY,418043,70110104,144
2015,4,JANUARY,418043,70110394,600
2015,4,JANUARY,418043,70129524,912
2015,4,JANUARY,418043,80807466,308
2015,4,JANUARY,431615,9120097,360
2015,4,JANUARY,432597,3130079,1440
2015,4,JANUARY,454231,5173050,330
2015,4,JANUARY,454231,5173074,1025
2015,4,JANUARY,17911,70111944,384
2015,4,JANUARY,17911,78786283,96
2015,4,JANUARY,23088,6140013,70
2015,4,JANUARY,41308,10140004,20
2015,4,JANUARY,49070,6136032,48
2015,4,JANUARY,59002,9150804,68
2015,4,JANUARY,76005,9169007,1170
2015,4,JANUARY,187101,4130008,80
2015,4,JANUARY,200002,6130005,616
2015,4,JANUARY,200002,6160139,742
2015,4,JANUARY,200002,6168038,250
2015,4,JANUARY,200002,7161418,70
2015,4,JANUARY,200002,10110220,96
2015,4,JANUARY,200002,10120002,75
2015,4,JANUARY,200299,7161402,90
2015,4,JANUARY,200373,6158029,36
2015,4,JANUARY,200515,79NR0365,300
2015,4,JANUARY,200520,4140051,180
2015,4,JANUARY,200587,6160461,12
2015,4,JANUARY,200620,6156053,315
2015,4,JANUARY,200633,7160250,272
2015,4,JANUARY,200636,4127013,302
2015,4,JANUARY,200728,6164432,1120
2015,4,JANUARY,455075,6160326,51
2015,4,JANUARY,502589,6146030,528
2015,4,JANUARY,751650,4120018,160
2015,4,JANUARY,2810,6140002,400
2015,7,APRIL,454231,5173060,40
2015,7,APRIL,454231,5173070,80
2015,7,APRIL,23088,6140006,95
2015,7,APRIL,23088,6142008,135
2015,7,APRIL,200311,2115040,2660
2015,7,APRIL,200362,6161054,0
2015,7,APRIL,200362,80807588,144
2015,7,APRIL,200373,6159206,600
2015,7,APRIL,71990,4110001,918
2015,7,APRIL,74425,6159176,3560
2015,7,APRIL,182475,6164433,660
2015,7,APRIL,192801,6110030,48
2015,7,APRIL,192801,6110140,248
2015,7,APRIL,224938,80807157,486
2015,7,APRIL,256622,10120018,205
2015,7,APRIL,277875,74743063,1584
2015,7,APRIL,277875,78780454,144
2015,7,APRIL,295230,1150060,11013
2015,7,APRIL,358316,2127004,3764
2015,7,APRIL,359447,3140028,16000
2015,7,APRIL,418043,74745234,672
2015,7,APRIL,418043,78780157,1800
2015,7,APRIL,16898,1127050,450
2015,7,APRIL,32453,6140203,8
2015,7,APRIL,59002,9150486,30
2015,7,APRIL,67590,1160007,3996
2015,7,APRIL,200002,5110006,552
2015,7,APRIL,200002,6160130,70
2015,7,APRIL,200002,6160345,66
2015,7,APRIL,200002,6168043,76
2015,7,APRIL,200362,6160420,72
2015,7,APRIL,200362,6160594,210
2015,7,APRIL,200362,6160607,216
2015,7,APRIL,200362,6167321,216
2015,7,APRIL,200362,80807250,5280
2015,7,APRIL,200515,79BL0040,40
2015,1,OCTOBER,277875,70110021,432
2015,1,OCTOBER,48249,9150812,210
2015,1,OCTOBER,200362,6160594,70
2015,1,OCTOBER,200400,4124006,324
2015,1,OCTOBER,67230,9120089,204
2015,1,OCTOBER,74425,6159171,400
2015,1,OCTOBER,74425,6159196,400
2015,1,OCTOBER,192801,6110150,112
2015,1,OCTOBER,210764,5130001,1800
2015,1,OCTOBER,210764,5130030,60
2015,1,OCTOBER,224938,80807269,245
2015,1,OCTOBER,277875,70118334,144
2015,1,OCTOBER,277875,70119732,60
2015,1,OCTOBER,277875,79NR7356,240
2015,1,OCTOBER,364514,79NR7827,100
2015,1,OCTOBER,402183,1110003,5726
2015,1,OCTOBER,412944,4120007,495
2015,1,OCTOBER,418043,70113334,300
2015,1,OCTOBER,418043,71712146,72
2015,1,OCTOBER,418043,71712173,36
2015,1,OCTOBER,418043,74744113,144
2015,1,OCTOBER,418043,78782064,120
2015,1,OCTOBER,454231,5173072,509
2015,1,OCTOBER,454231,5174004,405
2015,1,OCTOBER,5086,6160128,168
2015,1,OCTOBER,13348,5130013,132
2015,1,OCTOBER,17911,74740707,1200
2015,1,OCTOBER,17911,74745103,528
2015,1,OCTOBER,17911,75754516,312
2015,1,OCTOBER,23088,6148030,24
2015,1,OCTOBER,23447,4140094,660
2015,1,OCTOBER,58829,6110048,224
2015,1,OCTOBER,58829,6110133,200
2015,1,OCTOBER,76005,9169006,540
2015,1,OCTOBER,200002,6120025,168
2015,4,JANUARY,200237,6168091,144
2015,4,JANUARY,200255,1120007,200
2015,4,JANUARY,200311,2110012,10192
2015,4,JANUARY,200515,79BL7140,5
2015,4,JANUARY,200515,79NR6055,200
2015,4,JANUARY,200515,79PKCN36,500
2015,4,JANUARY,200627,1120226,4154
2015,4,JANUARY,201129,7161160,54
2015,4,JANUARY,455075,6168068,8
2015,4,JANUARY,521127,10140010,2100
2015,4,JANUARY,633203,9150832,270
2015,4,JANUARY,192801,6110145,44
2015,4,JANUARY,192801,6110149,16
2015,4,JANUARY,192801,6110151,24
2015,4,JANUARY,277875,78786493,528
2015,4,JANUARY,294773,2115050,192
2015,4,JANUARY,359447,3140028,2000
2015,4,JANUARY,418043,75750063,132
2015,4,JANUARY,10913,6160463,112
2015,4,JANUARY,17911,74741303,120
2015,4,JANUARY,67590,1127023,500
2015,4,JANUARY,187101,4130091,168
2015,4,JANUARY,200311,2115036,3640
2015,4,JANUARY,200362,6160332,54
2015,4,JANUARY,200362,6160333,1188
2015,4,JANUARY,200373,6161612,684
2015,4,JANUARY,751650,4120016,48
2015,4,JANUARY,751650,4120056,56
2015,5,FEBRUARY,192801,6110141,32
2015,5,FEBRUARY,277875,70114164,240
2015,5,FEBRUARY,449776,6140090,9
2015,5,FEBRUARY,7347,7160084,100
2015,5,FEBRUARY,23088,6142016,108
2015,5,FEBRUARY,23088,6148030,48
2015,5,FEBRUARY,41308,10140002,26
2015,4,JANUARY,67230,9140060,524
2015,4,JANUARY,192801,6110150,16
2015,4,JANUARY,192801,6110152,12
2015,4,JANUARY,364514,70NR0426,25
2015,4,JANUARY,454231,5171001,945
2015,4,JANUARY,10913,6160464,56
2015,4,JANUARY,17911,70110194,300
2015,4,JANUARY,187101,4130031,48
2015,4,JANUARY,187101,4130092,408
2015,4,JANUARY,200299,7161406,135
2015,4,JANUARY,200311,2115018,11577
2015,4,JANUARY,200311,2115034,11720
